eid,subject,session_type,video_qc_score,qc_videoLeft_focus,qc_videoLeft_position,qc_videoLeft_brightness,qc_videoLeft_resolution,qc_videoLeft_wheel_alignment,qc_videoLeft_timestamps,qc_videoLeft_dropped_frames,qc_videoLeft_pin_state,session_length,video_length,length_discrepancy,framerate_from_tpts,LP,LP QC,Alyx LP QC plots,Failed to plot,Behav sync,Motion Energy,LP tongue tracking,Lick detection,LP Paws,LP Notes
6353fc85-434d-4fa6-8154-7d376106e455,ZFM-03448,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,2732.354401,2732.792132,0.4377313333,0.0333,Complete,PASS,6353fc85-434d-4fa6-8154-7d376106e455,,,,,,,
1fea5830-c4a1-4920-b4de-f2a06f86bbeb,ZFM-03448,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3285.553401,3306.351832,20.79843133,0.0333,Complete,PASS,1fea5830-c4a1-4920-b4de-f2a06f86bbeb,,,,,,,
a8739586-0ab9-4985-a5fe-2109a8993a33,ZFM-03448,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3241.971801,3213.265931,-28.70586967,0.0333,Complete,PASS,a8739586-0ab9-4985-a5fe-2109a8993a33,,,,,,,
ef348c98-ff68-4b73-ae00-1931abe26272,ZFM-03448,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,5659.358401,5660.856366,1.497964667,0.0333,Complete,FAIL,ef348c98-ff68-4b73-ae00-1931abe26272,motion_speed_pupil,timestamps,,,,,
a20839e3-1756-4d16-9a7f-a2871651be4d,ZFM-03448,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4980.814501,4999.341999,18.527498,0.0333,Complete,PASS,a20839e3-1756-4d16-9a7f-a2871651be4d,,,,,,,
2c12c53e-c176-4428-ab4a-4600b105bfea,ZFM-03448,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4290.192501,4296.243532,6.051031333,0.0333,Complete,WARNING,2c12c53e-c176-4428-ab4a-4600b105bfea,,probably timestamps,,,,,bad lick raster
7501cfc9-17f1-4940-a932-70ae2ed2c463,ZFM-03448,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,5221.3938,5222.856198,1.462398,0.0333,Complete,PASS,7501cfc9-17f1-4940-a932-70ae2ed2c463,,,,,,,"GOOD, but holder was moved"
2c687f92-d996-4fd0-a029-b5688a442e7b,ZFM-03448,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4390.708701,4413.950866,23.24216467,0.0333,Complete,PASS,2c687f92-d996-4fd0-a029-b5688a442e7b,,,,,,,
213654d5-3de9-4f8b-b751-cea42a038966,ZFM-03448,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4442.456901,4452.639399,10.182498,0.0333,Complete,PASS,213654d5-3de9-4f8b-b751-cea42a038966,,,,,,,
ac7f2db2-8864-4cb8-b1bd-4ff6a6a6b6fb,ZFM-03448,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,5093.949901,5096.914132,2.964231333,0.0333,Complete,PASS,ac7f2db2-8864-4cb8-b1bd-4ff6a6a6b6fb,,,,,,,
fc9d1f13-6138-4ffa-97cf-5dcddc4274f7,ZFM-03448,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,5525.0323,5527.679331,2.647031333,0.0333,Complete,PASS,fc9d1f13-6138-4ffa-97cf-5dcddc4274f7,,,,,,,good
1a17fceb-4852-41e9-9c84-9c0531dc6fb4,ZFM-03448,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,6104.2889,6105.087931,0.7990313333,0.0333,Complete,FAIL,1a17fceb-4852-41e9-9c84-9c0531dc6fb4,pupil,timestamps,,,,,sparse lick raster
fc6d3c69-d34c-4a67-a411-9a7cea755d13,ZFM-03448,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,2692.296701,2698.204766,5.908064667,0.0333,Complete,CRITICAL,fc6d3c69-d34c-4a67-a411-9a7cea755d13,,timestamps,,,,,
ac67f0cb-ac9e-4945-86b9-f63a67362284,ZFM-03448,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4234.325401,4215.784999,-18.540402,0.0333,Complete,FAIL,ac67f0cb-ac9e-4945-86b9-f63a67362284,motion_speed_pupil,,,,,,
60df886d-703b-4413-b4c7-dbfa3fa69561,ZFM-03450,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,,2744.437566,,0.0333,,,,,,,,,,
5824caa6-73db-41fe-94b6-0cb211d5fda8,ZFM-03450,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,,3306.873766,,0.0333,Complete,PASS,5824caa6-73db-41fe-94b6-0cb211d5fda8,,,,,,,
eeee636c-bccf-4569-bbbc-ec10a2ba3b3b,ZFM-04019,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3055.216302,3116.838532,61.62223033,0.0333,Complete,WARNING,eeee636c-bccf-4569-bbbc-ec10a2ba3b3b,,,,,,,10 trials?
83874b42-22d1-4057-bf2f-de21ef431a1c,ZFM-04019,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4136.418501,4170.032166,33.61366467,0.0333,Complete,PASS,83874b42-22d1-4057-bf2f-de21ef431a1c,,probably timestamps,,,,,timestamps?
c778c20a-a18e-452c-93de-ecadce6dd2a4,ZFM-04019,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3028.709002,3065.915599,37.206597,0.0333,Complete,PASS,c778c20a-a18e-452c-93de-ecadce6dd2a4,,,,,,,"good, dense lick raster"
4fce131e-7d95-4efa-a21b-6f9624d58f6d,ZFM-04022,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3534.629602,3509.697467,-24.93213533,0.0333,Complete,CRITICAL,4fce131e-7d95-4efa-a21b-6f9624d58f6d,motion_speed_pupil,,,,,,"ValueError: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (69,) + inhomogeneous part.; 4 plots missing; bad licking plot; pupil â unsure"
8e2d03cf-8fea-47a9-afb8-f93301249c17,ZFM-04022,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4011.419601,4029.797866,18.37826467,0.0333,Complete,PASS,8e2d03cf-8fea-47a9-afb8-f93301249c17,,,,,,,good
55b5fa78-5462-4815-b45e-514a6ef5b2c4,ZFM-04022,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3670.186901,3671.043666,0.8567646667,0.0333,Complete,WARNING,55b5fa78-5462-4815-b45e-514a6ef5b2c4,,probably timestamps,,,,,"good, delay - timestamps?"
324879a7-f689-40a9-9af9-fe9bf1b0243e,ZFM-04022,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,5173.3225,5177.799898,4.477398,0.0333,Complete,PASS,324879a7-f689-40a9-9af9-fe9bf1b0243e,,,,,,,good
486af030-47d0-4d14-961c-6d213dd75e63,ZFM-04022,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,5933.9615,5977.036999,43.075499,0.0333,Complete,PASS,486af030-47d0-4d14-961c-6d213dd75e63,,,,,,,"good, some lick delay"
384bf21a-eba2-43ff-b177-b6455e65882a,ZFM-04022,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3836.160602,3856.290865,20.13026267,0.0333,Complete,WARNING,384bf21a-eba2-43ff-b177-b6455e65882a,,,,,,,few trials
dc6bbad4-418a-42b9-b61d-d0390765fb81,ZFM-04022,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4880.658202,4889.270033,8.611831333,0.0333,Complete,PASS,dc6bbad4-418a-42b9-b61d-d0390765fb81,,probably timestamps,,,,,
5d93d92e-ea91-44ff-b807-88b8e5338ded,ZFM-04022,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4602.603701,4660.689999,58.086298,0.0333,Complete,PASS,5d93d92e-ea91-44ff-b807-88b8e5338ded,,,,,,,
5f9d77f5-3291-45ca-81b4-9ce279651ae1,ZFM-04026,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3252.474001,3258.292266,5.818264667,0.0333,Complete,PASS,5f9d77f5-3291-45ca-81b4-9ce279651ae1,,,,,,,ok
6c0b2f0e-5a87-4b8d-94d3-f2268edfc9b2,ZFM-04026,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3507.162301,3512.658799,5.496498,0.0333,Complete,PASS,6c0b2f0e-5a87-4b8d-94d3-f2268edfc9b2,,,,,,,
28291060-39e1-4842-b794-bdb3dc40b851,ZFM-04026,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,5066.1048,5083.864232,17.75943233,0.0333,Complete,PASS,28291060-39e1-4842-b794-bdb3dc40b851,,,,,,,good
2e11fd99-c739-47e0-b9d4-eb70d92aaf49,ZFM-04026,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3262.136802,3316.726266,54.58946367,0.0333,Complete,PASS,2e11fd99-c739-47e0-b9d4-eb70d92aaf49,,,,,,,
babd87e3-401c-44a9-ad08-e346679cdd6c,ZFM-04026,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4107.267802,4136.016132,28.74833033,0.0333,Complete,PASS,babd87e3-401c-44a9-ad08-e346679cdd6c,,,,,,,"good, dense"
c17222b4-e336-4145-b81d-b0bdc4f27392,ZFM-04026,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3391.843802,3413.9409,22.097098,0.0333,Complete,PASS,c17222b4-e336-4145-b81d-b0bdc4f27392,,,,,,,good
230a9de6-54dd-46b3-a5c6-0b4cb1e4e841,ZFM-04026,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3768.496101,3776.412299,7.916198,0.0333,Complete,PASS,230a9de6-54dd-46b3-a5c6-0b4cb1e4e841,,,,,,,good
99a68192-3997-4291-92ae-f2353ccac951,ZFM-04026,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3699.045401,3699.615231,0.5698303333,0.0333,Complete,FAIL,99a68192-3997-4291-92ae-f2353ccac951,motion_speed_pupil,,,,,,"no motion, speed, pupil plots; timestamps"
0deade5f-dad7-4137-8934-ca266cf61da4,ZFM-04026,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,2744.107901,2797.122432,53.01453133,0.0333,Complete,PASS,0deade5f-dad7-4137-8934-ca266cf61da4,,,,,,,
de9c676c-04b2-40ba-8bf8-75946f45d165,ZFM-04026,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3623.421801,3657.754598,34.332797,0.0333,Complete,PASS,de9c676c-04b2-40ba-8bf8-75946f45d165,,,,,,,good
84e93650-3efb-43cf-bf48-25d5009a21c4,ZFM-04026,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3537.195002,3543.470699,6.275697,0.0333,Complete,PASS,84e93650-3efb-43cf-bf48-25d5009a21c4,,,,,,,
5d4e5359-bb38-45ce-90d7-629141255e4f,ZFM-04026,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3827.203702,3834.281367,7.077664667,0.0333,Complete,PASS,5d4e5359-bb38-45ce-90d7-629141255e4f,,,,,,,
cbe64a6f-c7d7-486f-940f-7d7494a09621,ZFM-04026,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3580.962201,3598.993632,18.03143133,0.0333,Complete,PASS,cbe64a6f-c7d7-486f-940f-7d7494a09621,,,,,,,
327493d6-fbe0-443e-97e9-ad525b924cab,ZFM-04392,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,,4230.037999,,0.0333,,,,,,,,,,
3957a214-c434-471d-a5f7-3702ebffa584,ZFM-04392,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,,4359.918432,,0.0333,,,,,,,,,,
075ebed2-3e1b-471e-bc78-97f979dd765e,ZFM-04392,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,,4670.307766,,0.0333,Complete,FAIL,075ebed2-3e1b-471e-bc78-97f979dd765e,,,,,,,leftCamera camera.times are outside of the trial windows
0d47bd57-d11a-4471-bb89-b5eb3a2e2bec,ZFM-04392,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,,4219.012132,,0.0333,,,,,,,,,,
29ba7a76-41e6-44d8-ba92-479bbbdcd8a3,ZFM-04392,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,,3898.439065,,0.0333,Complete,PASS,29ba7a76-41e6-44d8-ba92-479bbbdcd8a3,,,,,,,
2f077b13-0f3a-411c-abdf-d29d6e985699,ZFM-04392,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,,2962.162466,,0.0333,Complete,PASS,2f077b13-0f3a-411c-abdf-d29d6e985699,,,,,,,
69ac6890-de0c-4036-b017-fa747e4fdcc8,ZFM-04392,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,,3471.060199,,0.0333,,,,,,,,,,
aded7c18-0b2c-4ae7-8a42-c531f8392a78,ZFM-04392,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,,3244.307833,,0.0333,,,,,,,,,,
f8b7c1d7-afbb-41a7-a62a-1eb27d40838f,ZFM-04392,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,,6736.908566,,0.0333,,,,,,,,,,
b46fed22-974a-448b-854f-9ca7731a10c2,ZFM-04392,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,,5077.936366,,0.0333,,,,,,,,,,
927a971d-f814-4818-b68e-6934077f1ab6,ZFM-04392,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,,3133.591666,,0.0333,,,,,,,,,,
2048d4be-7510-428a-93eb-c581306cfa6c,ZFM-04392,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,,2816.532699,,0.0333,,,,,,,,,,
5b32bfcb-5736-4b14-911b-fb68809e8dd5,ZFM-04392,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,,3335.071767,,0.0333,,,,,,,,,,
a1b3d18a-41f3-4b57-9c2f-f9e205841764,ZFM-04392,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,,4664.875032,,0.0333,,,,,,,,,,
c8406da0-92d7-453d-b137-cd114f52fb16,ZFM-04392,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,,6261.446165,,0.0333,,,,,,,,,,
7daf84bd-3ad7-47bd-b877-2843313713e5,ZFM-04392,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,,5477.745965,,0.0333,,,,,,,,,,
32358ab3-eed4-46f7-9f3c-fab5f3aa6029,ZFM-04392,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,,5902.169899,,0.0333,,,,,,,,,,
0783fa0a-baba-4058-b775-94ef65d75991,ZFM-04392,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,,2940.738167,,0.0334,,,,,,,,,,
959f3f96-b5ec-4c3b-bac4-5fef6868ed69,ZFM-04533,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,2839.7817,2839.307366,-0.4743343333,0.0333,Complete,PASS,959f3f96-b5ec-4c3b-bac4-5fef6868ed69,,,,,,,
488ebdea-b574-401c-9ac5-a575f3a7ba1e,ZFM-04533,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3323.095401,3341.961332,18.86593133,0.0333,Complete,CRITICAL,488ebdea-b574-401c-9ac5-a575f3a7ba1e,,timestamps,,,,,TIMESTAMPS
ae863de5-ad09-406a-99c9-c3264e4568b9,ZFM-04533,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4392.954501,4396.054066,3.099564667,0.0333,Complete,FAIL,ae863de5-ad09-406a-99c9-c3264e4568b9,motion_speed_pupil,,,,,,
00359579-9b3b-45e5-a642-f6d0d7eb4805,ZFM-04533,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,5523.8188,5571.347631,47.52883133,0.0333,Complete,CRITICAL,00359579-9b3b-45e5-a642-f6d0d7eb4805,,timestamps,,,,,almost empty lick raster
3b071f26-a052-4879-8f9d-05af95c384e3,ZFM-04533,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4421.611901,4421.288531,-0.3233696667,0.0333,Complete,PASS,3b071f26-a052-4879-8f9d-05af95c384e3,,,,,,,
f6aa4217-3e2d-4e90-97ca-dcdb00640bcf,ZFM-04533,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,5865.215502,5869.799732,4.584230333,0.0333,Complete,WARNING,f6aa4217-3e2d-4e90-97ca-dcdb00640bcf,,,,,,,"50 trials, almost no licks"
13959173-e911-40d7-a518-1b3031d66a74,ZFM-04533,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3478.995802,3477.884567,-1.111235333,0.0333,Complete,PASS,13959173-e911-40d7-a518-1b3031d66a74,,,,,,,
9e1ef756-123c-40a8-9fb1-32b1558cd98b,ZFM-04533,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3937.572201,3938.167832,0.5956313333,0.0333,Complete,FAIL,9e1ef756-123c-40a8-9fb1-32b1558cd98b,pupil,timestamps,,,,,sparse lick raster
ec3dff4e-7d64-48c1-90a7-a35aeeb33f88,ZFM-04533,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,5526.098001,5534.343166,8.245164667,0.0333,Complete,CRITICAL,ec3dff4e-7d64-48c1-90a7-a35aeeb33f88,,probably timestamps,,,,,timestamps?
5791db3b-4911-4c8f-ae5e-1d6cc2ff586e,ZFM-04533,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3930.076,3935.304765,5.228764667,0.0333,Complete,CRITICAL,5791db3b-4911-4c8f-ae5e-1d6cc2ff586e,,timestamps,,,,,
f9743f82-6829-49cf-827d-76433a09d67e,ZFM-04533,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,5210.9168,5212.733465,1.816664667,0.0333,Complete,CRITICAL,f9743f82-6829-49cf-827d-76433a09d67e,,timestamps,,,,,
e54ef0c7-fba1-4d8e-b749-e4c0b6136d68,ZFM-04533,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3596.493301,3598.844799,2.351498,0.0333,Complete,PASS,e54ef0c7-fba1-4d8e-b749-e4c0b6136d68,,,,,,,
2fe3147b-1532-4232-80ba-4015b692c588,ZFM-04533,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4088.772201,4091.796566,3.024364667,0.0333,Complete,PASS,2fe3147b-1532-4232-80ba-4015b692c588,,,,,,,"good, delay to start lick"
e414d161-d742-4752-968b-983e240ac1c9,ZFM-04534,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,2477.862201,2485.581698,7.719497,0.03344205263,Complete,PASS,e414d161-d742-4752-968b-983e240ac1c9,,,,,,,
5ab4b741-6083-41b9-8ad3-5d052fc723d2,ZFM-04534,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3432.583801,3445.917432,13.33363133,0.0334,Complete,PASS,5ab4b741-6083-41b9-8ad3-5d052fc723d2,,,,,,,"good, a bit dense lick raster"
5c686b73-a7b6-42bd-9e0b-03233e74375a,ZFM-05235,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,2975.2102,2949.225699,-25.984501,0.0334,Complete,WARNING,5c686b73-a7b6-42bd-9e0b-03233e74375a,,,,,,,1 lick
d8bdd219-f470-44a7-a7d4-e89ddf904fe2,ZFM-05235,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,2755.536601,2808.336531,52.79993033,0.0334,Complete,PASS,d8bdd219-f470-44a7-a7d4-e89ddf904fe2,,,,,,,ok
c779d086-cf45-4bfe-b1b7-04491ac9c3ef,ZFM-05235,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,2598.417301,2602.281899,3.864598,0.0334,Complete,PASS,c779d086-cf45-4bfe-b1b7-04491ac9c3ef,,probably timestamps,,,,,prob just a bad session
0a8ad5c0-7490-4c99-b693-19110a65e18d,ZFM-05235,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,2882.193201,2895.887899,13.694698,0.0334,Complete,PASS,0a8ad5c0-7490-4c99-b693-19110a65e18d,,timestamps,,,,,holder moved
30d7c4d9-444b-4206-929d-831513921ffc,ZFM-05235,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,2985.299401,3003.566332,18.26693133,0.0334,Complete,PASS,30d7c4d9-444b-4206-929d-831513921ffc,,,,,,,ok
a6f5bdab-9cdb-439f-9d94-7e0f83439b33,ZFM-05235,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3321.754301,3327.016266,5.261964667,0.0334,Complete,CRITICAL,a6f5bdab-9cdb-439f-9d94-7e0f83439b33,,timestamps,,,,,
ab725a59-2e6a-4fb3-b5ca-d13272a61143,ZFM-05235,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4120.004701,4123.199066,3.194364667,0.03343995,Complete,PASS,ab725a59-2e6a-4fb3-b5ca-d13272a61143,,,,,,,some lick delay
dd7055c8-ed7f-4883-91d2-31d48653da06,ZFM-05236,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3086.384502,3093.186167,6.801664667,0.0333,Complete,WARNING,dd7055c8-ed7f-4883-91d2-31d48653da06,,probably timestamps,,,,,bad
f27e4ce3-dafd-41af-a7b7-7add3c333953,ZFM-05236,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3153.005002,3157.446632,4.441630333,0.0334,Complete,FAIL,f27e4ce3-dafd-41af-a7b7-7add3c333953,motion_speed_pupil,,,,,,"few licks as well, short session"
d6c0a1b8-2c34-4cd4-976c-ab384254ec66,ZFM-05236,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,2870.421002,2894.085033,23.66403133,0.0334,Complete,PASS,d6c0a1b8-2c34-4cd4-976c-ab384254ec66,,probably timestamps,,,,,
1590fbc8-8f3a-4cfe-b129-f70300941eaa,ZFM-05236,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,2614.924401,2620.770032,5.845631333,0.0334,Complete,PASS,1590fbc8-8f3a-4cfe-b129-f70300941eaa,,,,,,,good
8b964e4c-2105-4601-81d2-00c3262945fa,ZFM-05245,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3890.136201,3895.837699,5.701498,0.0333,Complete,PASS,8b964e4c-2105-4601-81d2-00c3262945fa,,,,,,,
fa6c16e8-9340-4e43-a6e2-4188669975f1,ZFM-05245,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4766.938202,4770.406932,3.468730333,0.0333,Complete,PASS,fa6c16e8-9340-4e43-a6e2-4188669975f1,,,,,,,
c50eb87e-93e6-4467-bba2-3b6dd9d7ff66,ZFM-05245,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,3928.433601,3936.706332,8.272731333,0.0333,Complete,PASS,c50eb87e-93e6-4467-bba2-3b6dd9d7ff66,,,,,,,good; some lick delay
6c6020e4-84d4-468c-823b-02a23a342da2,ZFM-05248,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,2660.762701,2719.835266,59.07256467,0.0333,Complete,WARNING,6c6020e4-84d4-468c-823b-02a23a342da2,,,,,,,1 lick!
aa0abb58-dcef-45a9-8cd9-fbcb964c327e,ZFM-05248,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,2969.676301,2977.984332,8.308031333,0.0333,Complete,PASS,aa0abb58-dcef-45a9-8cd9-fbcb964c327e,,,,,,,
58bd5333-bc6d-47e5-91fc-0b0d7854b91c,ZFM-08818,training,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,5503.002551,5463.503799,-39.498752,0.0333,Complete,PASS,58bd5333-bc6d-47e5-91fc-0b0d7854b91c,,,,,,,good
88ed4489-9031-4837-9581-63ac9c277ef5,ZFM-08813,ephys,0.932,PASS,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3200.375009,3151.836132,-48.53887667,0.0333,Complete,PASS,88ed4489-9031-4837-9581-63ac9c277ef5,,,,,,,pretty
fdb324db-ec9c-45cc-b968-bbd416c11b4b,ZFM-08813,ephys,0.932,PASS,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,2812.869008,2782.770533,-30.09847467,0.0333,Complete,PASS,fdb324db-ec9c-45cc-b968-bbd416c11b4b,,,,,,,good (anticipatory licks)
52227728-b958-4136-9c36-3865a855c1b4,ZFM-08813,ephys,0.932,PASS,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,2884.73401,2832.757532,-51.97647767,0.0333,Complete,PASS,52227728-b958-4136-9c36-3865a855c1b4,,,,,,,"good, dense then like disengaged"
53ea983b-cdc0-4ce5-af49-70a70cab69db,ZFM-08813,ephys,0.932,PASS,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,2819.29178,2782.170166,-37.12161433,0.0333,Complete,PASS,53ea983b-cdc0-4ce5-af49-70a70cab69db,,,,,,,good
62a85c79-9c19-488b-9c75-a95728dad6ba,ZFM-08871,ephys,0.932,PASS,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3272.144049,3165.476167,-106.6678823,0.0333,Complete,PASS,62a85c79-9c19-488b-9c75-a95728dad6ba,,,,,,,good
9cf5e2d0-4f64-4c1d-bb40-d79c04803b05,ZFM-08871,ephys,0.932,PASS,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3029.717828,2973.964966,-55.75286233,0.0333,Complete,PASS,9cf5e2d0-4f64-4c1d-bb40-d79c04803b05,,,,,,,"good (a little ""delay"" raster)"
4ea8ba95-da8a-411c-a1d0-e9e094d13847,ZFM-08871,ephys,0.932,PASS,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3198.344377,3158.021832,-40.32254467,0.0333,Complete,WARNING,4ea8ba95-da8a-411c-a1d0-e9e094d13847,wheel,,,,,,error while plotting plot wheel position; eye - darkish?
b0299fa3-648c-4d6c-9865-f39dd38f6239,ZFM-08871,ephys,0.932,PASS,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3170.962311,3123.812899,-47.149412,0.0333,Complete,PASS,b0299fa3-648c-4d6c-9865-f39dd38f6239,,,,,,,good
2cc16da0-6b81-46da-9ff0-93445d7539af,ZFM-08871,ephys,0.932,PASS,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3075.167743,3040.153632,-35.01411067,0.0333,Complete,PASS,2cc16da0-6b81-46da-9ff0-93445d7539af,,,,,,,good
e365465e-21d3-40aa-ad6e-531221ac701e,ZFM-08871,ephys,0.932,PASS,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,2852.288899,2792.969499,-59.3194,0.0333,Complete,PASS,e365465e-21d3-40aa-ad6e-531221ac701e,,,,,,,good; some delay sometimes vs anticip?
71510f8e-5c57-4411-9051-61db44889307,ZFM-09139,ephys,0.932,PASS,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3397.635252,3357.354232,-40.28101967,0.0333,Complete,PASS,71510f8e-5c57-4411-9051-61db44889307,,,,,,,few licks but I believe is correct
